Max,22.2487
Target,11.1243
Set,Time,Reps,Angle,Velocity,X,Y
1,8.2560,0,0.9710,0.0000,-0.1410,-0.0300
1,8.3250,0,0.9710,0.0000,-0.1190,-0.0340
1,8.3443,0,0.9710,0.0000,-0.1200,-0.0470
1,8.3646,0,0.9710,0.0000,-0.1020,-0.0680
1,8.3995,0,0.9710,0.0000,-0.0880,-0.1110
1,8.4244,0,0.9710,0.0000,-0.0430,-0.1130
1,8.4588,0,0.9710,0.0000,0.0040,-0.1100
1,8.4933,0,0.9710,0.0000,0.0570,-0.1020
1,8.5183,0,0.9710,0.0000,0.1030,-0.0930
1,8.5892,0,0.9710,0.0000,0.1570,-0.0600
1,8.6418,0,0.9710,0.0000,0.1650,-0.0700
1,8.6653,0,0.9710,0.0000,0.1420,-0.0750
1,8.6915,0,0.9710,0.0000,0.0960,-0.0940
1,8.7104,0,0.9710,0.0000,0.0340,-0.1060
1,8.7339,0,0.9710,0.0000,-0.0350,-0.0970
1,8.7571,0,0.9710,0.0000,-0.0990,-0.0800
1,8.7690,0,0.9710,0.0000,-0.1530,-0.0530
1,8.7797,0,0.9710,0.0000,-0.1890,-0.0450
1,8.7907,0,0.9710,0.0000,-0.2240,-0.0350
1,8.8139,0,0.9710,0.0000,-0.2950,-0.0190
1,8.8423,0,0.9710,0.0000,-0.3530,-0.0050
1,8.8604,0,0.9710,0.0000,-0.3820,-0.0030
1,8.8877,0,0.9710,0.0000,-0.3930,-0.0080
1,8.9052,0,0.9710,0.0000,-0.3980,-0.0080
1,8.9184,0,0.9710,0.0000,-0.4000,-0.0030
1,8.9286,0,0.9710,0.0000,-0.3990,-0.0000
1,8.9395,0,0.9710,0.0000,-0.3970,0.0040
1,8.9739,0,0.9710,0.0000,-0.3820,0.0240
1,8.9979,0,0.9710,0.0000,-0.3540,0.0380
1,9.0294,0,0.9710,0.0000,-0.2940,0.0510
1,9.0542,0,0.9710,0.0000,-0.1840,0.0770
1,9.0773,0,0.9710,0.0000,-0.0900,0.1070
1,9.1036,0,0.9710,0.0000,-0.0270,0.1260
1,9.1390,0,0.9710,0.0000,0.0450,0.1290
1,9.1751,0,0.9710,0.0000,0.0650,0.1200
1,9.2146,0,0.9710,0.0000,0.0110,0.0910
1,9.2376,0,0.9710,0.0000,-0.1180,0.0810
1,9.2611,0,0.9710,0.0000,-0.2070,0.0790
1,9.2959,0,0.9710,0.0000,-0.3310,0.0840
1,9.3321,0,0.9710,0.0000,-0.4080,0.0810
1,9.3603,0,0.9710,0.0000,-0.4310,0.0720
1,9.3748,0,0.9710,0.0000,-0.4250,0.0630
1,9.3986,0,0.9710,0.0000,-0.4010,0.0550
1,9.4780,0,0.9710,0.0000,-0.3450,-0.0510
1,9.5059,0,0.9710,0.0000,-0.2280,-0.1520
1,9.5240,0,0.9710,0.0000,-0.1980,-0.1520
1,9.5484,0,0.9710,0.0000,-0.1720,-0.1500
1,9.5763,0,0.9710,0.0000,-0.1530,-0.1510
1,9.6266,0,0.9710,0.0000,-0.0020,-0.0290
1,9.6618,0,0.9710,0.0000,-0.0630,-0.0650
1,9.6723,0,0.9710,0.0000,-0.0860,-0.0700
