Max,10.1792
Set,Time,Reps,Angle,Velocity,X,Y
1,6.9294,1,0.1575,-1.4701,0.0700,-0.1040
1,6.9575,1,0.1387,-1.4395,0.0520,-0.1010
1,6.9651,1,0.1387,-1.4633,0.0440,-0.1020
1,6.9850,1,0.1198,-1.1378,0.0400,-0.1060
1,6.9913,1,0.0946,-1.1048,0.0370,-0.1120
1,6.9981,1,0.0757,-1.3688,0.0370,-0.1170
1,7.0116,1,0.0821,-1.0023,0.0370,-0.1210
1,7.0291,1,0.0569,-1.3403,0.0340,-0.1220
1,7.0654,1,0.0506,-1.2694,0.0320,-0.1350
1,7.0796,1,0.0443,-1.3329,0.0230,-0.1500
1,7.1088,1,0.0506,-1.1660,0.0210,-0.1640
1,7.1275,1,0.0506,-0.5899,-0.0040,-0.1930
1,7.1493,1,0.0443,-0.2366,-0.0160,-0.2110
1,7.1921,1,0.0443,-0.3036,-0.0220,-0.2240
1,7.1962,1,0.0569,0.3362,-0.0240,-0.2380
1,7.2298,1,0.1008,0.5478,-0.0230,-0.2500
1,7.2400,1,0.1447,1.2249,-0.0210,-0.2530
1,7.2781,1,0.1885,1.3587,-0.0240,-0.2390
1,7.2871,1,0.2200,1.8570,-0.0210,-0.2250
1,7.3130,1,0.3794,2.7782,-0.0160,-0.2230
1,7.3372,1,0.7123,4.7420,-0.0120,-0.2200
1,7.3663,1,1.1535,6.4690,-0.0090,-0.2120
1,7.3790,1,1.6115,11.4302,-0.0030,-0.2080
1,7.4153,1,2.1482,12.9331,0.0030,-0.2050
1,7.4567,1,2.8905,15.3275,0.0020,-0.2030
1,7.4631,1,3.7650,34.3056,0.0010,-0.2020
1,7.4939,1,4.6042,37.3165,0.0010,-0.2050
1,7.5561,1,5.4182,37.2221,0.0060,-0.2090
1,7.5816,1,6.1202,38.9922,-0.0050,-0.2260
1,7.5997,1,6.7740,39.0051,0.0060,-0.2400
1,7.6841,1,7.3536,37.8699,-0.0310,-0.2890
1,7.6976,1,7.7011,38.9917,0.0010,-0.3290
1,7.7258,1,7.9023,20.5337,0.0190,-0.3340
1,7.7429,1,7.9839,17.3266,0.0360,-0.3410
1,7.7712,1,7.8721,14.8938,0.0430,-0.3360
1,7.7938,1,7.6967,9.8530,0.0530,-0.3260
1,7.8405,1,7.3995,3.7817,0.0640,-0.3270
1,7.8831,1,6.9667,1.3495,0.0640,-0.3190
1,7.8923,1,6.5154,-9.3202,0.0560,-0.3210
1,7.9762,1,5.8405,-11.4881,0.0960,-0.3690
1,8.0416,1,5.1541,-13.6692,0.0430,-0.2890
1,8.0672,1,4.4742,-16.9067,0.0500,-0.2800
1,8.1001,1,3.8098,-18.6811,0.0560,-0.2870
1,8.1107,1,3.2161,-25.7540,0.0580,-0.2970
1,8.1473,1,2.7650,-26.0642,0.0600,-0.2990
1,8.1583,1,2.3473,-24.5326,0.0600,-0.2920
1,8.1828,1,2.1277,-24.6602,0.0620,-0.2900
1,8.2642,1,1.8933,-23.5741,0.0650,-0.2930
1,8.2727,1,1.6856,-23.2834,0.0710,-0.2800
1,8.3044,1,1.4811,-21.3226,0.0740,-0.2760
1,8.3460,1,1.3156,-13.9075,0.0750,-0.2820
1,8.3518,1,1.1325,-16.6002,0.0760,-0.2980
1,8.3816,1,0.9425,-12.0560,0.0740,-0.3010
1,8.3988,1,0.7488,-12.3855,0.0790,-0.3030
1,8.4296,1,0.6082,-12.6269,0.0830,-0.3080
1,8.4691,2,0.4796,-9.5811,0.0890,-0.3190
1,8.5028,2,0.3871,-9.0511,0.0860,-0.3100
1,8.5377,2,0.3067,-8.8120,0.0900,-0.2920
1,8.5600,2,0.2324,-4.8339,0.0950,-0.2720
1,8.5935,2,0.1766,-4.1594,0.0890,-0.2490
1,8.6207,2,0.1766,-2.5527,0.0640,-0.2270
1,8.6572,2,0.1766,-1.8999,0.0410,-0.2210
1,8.7099,2,0.1766,-1.4357,0.0190,-0.2790
1,8.7808,2,0.1766,-1.0433,-0.0580,-0.1980
1,8.7831,2,0.1766,-0.7141,0.1050,-0.4040
1,8.8162,2,0.1577,-0.3198,-0.0510,-0.1960
1,8.8231,2,0.1514,-0.2113,-0.0410,-0.1910
1,8.8517,2,0.1451,-0.2427,-0.0270,-0.1930
1,8.8733,2,0.1388,-0.2843,-0.0180,-0.2060
1,8.9050,2,0.1762,-0.1161,-0.0160,-0.2190
1,8.9090,2,0.2136,1.2190,-0.0120,-0.2220
1,8.9171,2,0.3122,2.9680,-0.0170,-0.2270
1,8.9395,2,0.5884,4.8099,-0.0190,-0.2270
1,8.9497,2,0.8917,9.1771,-0.0200,-0.2280
1,8.9860,2,1.2785,10.7300,-0.0250,-0.2350
1,8.9954,2,1.6926,17.1184,-0.0420,-0.2470
1,9.0226,2,2.1223,19.2026,-0.0570,-0.2580
1,9.0555,2,2.7132,20.4315,-0.0620,-0.2670
1,9.0602,2,3.2429,34.9540,-0.0550,-0.2750
1,9.0654,2,3.6542,44.4486,-0.0530,-0.2800
1,9.0784,2,4.0606,44.6666,-0.0480,-0.2820
1,9.1113,2,4.4957,45.0380,-0.0290,-0.2880
1,9.1368,2,4.9842,41.4207,-0.0180,-0.3010
1,9.1594,2,5.4415,42.0704,-0.0080,-0.3070
1,9.1810,2,5.7562,41.5855,0.0010,-0.3060
1,9.2101,2,6.0616,26.8135,0.0100,-0.3060
1,9.2148,2,6.3220,23.4656,0.0150,-0.3060
1,9.2267,2,6.5476,21.7176,0.0170,-0.3060
1,9.2544,2,6.6563,20.3850,0.0160,-0.3050
1,9.2718,2,6.6609,17.6939,0.0240,-0.3190
1,9.3069,2,6.5952,14.5239,0.0380,-0.3140
1,9.3405,2,6.4487,11.8219,0.0460,-0.3060
1,9.3686,2,6.2383,9.2527,0.0480,-0.2980
1,9.4050,2,5.9628,0.2657,0.0480,-0.2890
1,9.4115,2,5.6722,-8.8727,0.0520,-0.2800
1,9.4453,2,5.3404,-10.8358,0.0570,-0.2820
1,9.4825,2,4.9854,-12.2375,0.0600,-0.2800
1,9.5250,2,4.5885,-13.3037,0.0670,-0.2770
1,9.5358,2,4.2162,-17.5923,0.0710,-0.2730
1,9.5622,2,3.8348,-18.5863,0.0760,-0.2730
1,9.5957,2,3.4840,-19.0048,0.0830,-0.2770
1,9.6046,2,3.1427,-18.0542,0.0870,-0.2750
1,9.6404,2,2.8472,-17.8279,0.0860,-0.2710
1,9.6503,2,2.5925,-20.1428,0.0850,-0.2740
1,9.6766,2,2.3995,-19.8563,0.0860,-0.2730
1,9.6809,2,2.2156,-21.0845,0.0860,-0.2690
1,9.6853,2,2.1023,-22.6829,0.0870,-0.2630
1,9.7122,2,2.0224,-21.6094,0.0880,-0.2570
1,9.7145,2,1.9423,-21.0525,0.0890,-0.2530
1,9.7607,2,1.8213,-20.2499,0.0890,-0.2500
1,9.7669,2,1.7001,-19.3715,0.0850,-0.2520
1,9.8020,2,1.5541,-18.9197,0.0860,-0.2470
1,9.8136,2,1.4246,-14.3654,0.0910,-0.2390
1,9.8278,2,1.3066,-11.8888,0.0960,-0.2360
1,9.8483,2,1.1885,-12.2886,0.0990,-0.2360
1,9.8537,2,1.0821,-10.1838,0.1040,-0.2370
1,9.8587,2,1.0166,-11.6664,0.1070,-0.2380
1,9.8708,3,0.9450,-9.7176,0.1090,-0.2390
1,9.8921,3,0.8904,-9.4860,0.1110,-0.2390
1,9.9235,3,0.8234,-8.2065,0.1160,-0.2370
1,9.9379,3,0.7625,-7.6254,0.1210,-0.2340
1,9.9726,3,0.6704,-7.1798,0.1220,-0.2350
1,9.9745,3,0.5597,-12.5005,0.1210,-0.2350
1,9.9843,3,0.4365,-12.4412,0.1190,-0.2360
1,10.0057,3,0.3254,-12.3338,0.1170,-0.2380
1,10.0108,3,0.2509,-14.0477,0.1150,-0.2400
1,10.0202,3,0.2074,-14.3998,0.1130,-0.2420
1,10.0496,3,0.1451,-14.0985,0.1120,-0.2430
1,10.0648,3,0.1199,-13.9559,0.1060,-0.2390
1,10.1269,3,0.1074,-5.8454,0.0880,-0.2400
1,10.1343,3,0.1074,-4.0481,0.0790,-0.2320
1,10.1452,3,0.1074,-3.3045,0.0760,-0.2270
1,10.1656,3,0.1011,-1.2706,0.0730,-0.2220
1,10.1705,3,0.0885,-0.9836,0.0700,-0.2150
1,10.1814,3,0.0885,-0.6805,0.0650,-0.2090
1,10.2196,3,0.0885,-0.4440,0.0590,-0.2200
1,10.2508,3,0.0885,-0.4151,0.0150,-0.2040
1,10.3318,3,0.0885,-0.4151,-0.1220,-0.1380
1,10.3825,3,0.0885,-0.4151,-0.0210,-0.1800
1,10.3978,3,0.0885,-0.3710,-0.0170,-0.1750
1,10.4267,3,0.0885,0.0000,-0.0150,-0.1760
1,10.4604,3,0.0885,0.0000,-0.0170,-0.1800
1,10.4667,3,0.0885,0.0000,-0.0180,-0.1860
1,10.4967,3,0.1323,0.2084,-0.0130,-0.1970
1,10.5149,3,0.3560,1.9676,-0.0070,-0.2070
1,10.5480,3,0.7546,3.6889,-0.0060,-0.1980
1,10.5582,3,1.1587,9.3430,-0.0020,-0.1970
1,10.5879,3,1.6330,11.6221,-0.0020,-0.2050
1,10.6208,3,2.1180,13.7329,-0.0170,-0.2100
1,10.6359,3,2.6505,18.7444,-0.0220,-0.2080
1,10.6975,3,3.2119,19.8386,-0.1850,-0.4560
1,10.7756,3,3.5881,18.7674,-0.1890,-0.4710
1,10.7893,3,3.7741,18.9947,-0.1920,-0.4610
1,10.8174,3,3.9443,14.2051,-0.1840,-0.4600
1,10.8571,3,4.0130,12.1734,-0.1700,-0.4740
1,10.8697,3,4.0605,10.6017,-0.1750,-0.4680
1,10.9006,4,4.0500,5.5417,-0.1780,-0.4630
1,10.9167,4,3.9458,3.3154,-0.1780,-0.4650
1,10.9899,4,3.6554,2.0601,-0.1970,-0.4780
1,11.0596,4,3.3522,-0.5093,-0.1770,-0.4830
1,11.0763,4,3.0421,-4.0242,-0.1780,-0.4830
1,11.1019,4,2.7287,-6.0220,-0.1770,-0.4780
1,11.1106,4,2.4141,-11.7529,-0.1820,-0.4730
1,11.1245,4,2.0984,-14.9401,-0.1810,-0.4730
1,11.1568,4,1.7979,-15.3453,-0.1790,-0.4790
1,11.1793,4,1.6533,-15.6981,-0.1790,-0.4780
1,11.2111,4,1.4892,-15.8129,-0.1790,-0.4770
1,11.2263,4,1.3301,-14.6611,-0.1810,-0.4790
1,11.2508,4,1.1874,-13.7443,-0.1850,-0.4820
1,11.2594,4,1.0563,-10.7185,-0.1840,-0.4850
1,11.2883,4,0.9307,-8.1040,-0.1830,-0.4880
1,11.2909,4,0.8110,-13.3744,-0.1830,-0.4910
1,11.2942,4,0.7267,-16.1133,-0.1820,-0.4910
1,11.3216,4,0.6594,-15.7272,-0.1760,-0.4940
1,11.3395,4,0.6105,-14.6201,-0.1700,-0.4930
1,11.3711,4,0.5798,-13.9252,-0.1600,-0.4940
1,11.3872,4,0.5367,-12.1424,-0.1530,-0.4990
1,11.4045,4,0.4873,-11.9292,-0.1480,-0.5020
1,11.4129,4,0.4379,-6.1729,-0.1440,-0.5030
1,11.4205,4,0.3886,-3.4417,-0.1390,-0.5060
1,11.4419,4,0.3512,-3.3415,-0.1340,-0.5100
1,11.4489,4,0.3013,-3.9689,-0.1300,-0.5140
1,11.4679,4,0.2452,-4.2514,-0.1250,-0.5180
1,11.4984,4,0.2140,-4.0142,-0.1240,-0.5200
1,11.5143,4,0.1889,-3.8312,-0.1220,-0.5190
1,11.5372,4,0.1449,-3.2630,-0.1200,-0.5160
